Sector,Project ID,Parent company,Company Country (HQ),Project Status,Destination Country,Destination city,Year Announced,Year Completed,Technology,Industry activity,Capital Investment (US$m),Expansion,Joint Venture,Joint Venture Local,Joint Venture Company,Source (Parent company name and HQ),Source (Project Status),"Source (Project location, country and city)",Source (Amount),"Source (Ownership share, where available)",Source (Date Announced [MM/DD/YYYY]),Source (Date Completed [MM/DD/YYYY]),Source (Industry Activity),Source (Joint Venture),Operational
EV,New_VinFast_ID1,VinFast,Vietnam,Operational,Indonesia,Subang (West Java),2024,2025,EV,Manufacturing,1000,0,0,0,,https://vinfastauto.us/investor-relations/news/vinfast-breaks-ground-on-new-ev-assembly-plant-in-indonesia,https://cleantechnica.com/2025/12/17/vinfast-opens-indonesia-electric-vehicle-plant-just-17-months-after-groundbreaking/,https://cleantechnica.com/2025/12/17/vinfast-opens-indonesia-electric-vehicle-plant-just-17-months-after-groundbreaking/,https://vinfastauto.us/investor-relations/news/vinfast-officially-inaugurates-electric-vehicle-plant-in-subang-indonesia,https://vinfastauto.us/investor-relations/news/vinfast-officially-inaugurates-electric-vehicle-plant-in-subang-indonesia,https://vinfastauto.us/investor-relations/news/vinfast-breaks-ground-on-new-ev-assembly-plant-in-indonesia,https://vinfastauto.us/investor-relations/news/vinfast-officially-inaugurates-electric-vehicle-plant-in-subang-indonesia,https://vinfastauto.us/investor-relations/news/vinfast-officially-inaugurates-electric-vehicle-plant-in-subang-indonesia,,Operational
EV,New_BMW_US1,BMW,Germany,Operational,United States,Spartanburg (South Carolina),2022,2024,EV,Manufacturing,1000,0,0,0,,https://www.press.bmwgroup.com/usa/article/detail/T0404841EN_US/,https://www.sccommerce.com/news/bmw-investing-17-billion-expand-sc-manufacturing-capacity-and-footprint,https://www.sccommerce.com/news/bmw-investing-17-billion-expand-sc-manufacturing-capacity-and-footprint,https://www.sccommerce.com/news/bmw-investing-17-billion-expand-sc-manufacturing-capacity-and-footprint,https://www.sccommerce.com/news/bmw-investing-17-billion-expand-sc-manufacturing-capacity-and-footprint,https://www.the-big-green-machine.com/siteid/84,https://www.the-big-green-machine.com/siteid/84,https://www.sccommerce.com/news/bmw-investing-17-billion-expand-sc-manufacturing-capacity-and-footprint,,Operational
EV,New_Bosch_CN1,Bosch,Germany,Announced,China,Suzhou (Jiangsu),2023,N/A,EV,R&D & Manufacturing,1000,0,0,0,,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,,https://www.bosch.com.cn/en/news-and-stories/bosch-to-set-up-r-d-and-manufacturing-base-for-new-energy-vehicles-core-components-and-automated-driving-in-suzhou-china/,,Announced only
EV,HAREV0108,Minth,China,Announced,Serbia,Inđija (Vojvodina),2025,N/A,EV,Manufacturing,920,0,0,0,,https://www.minthgroup.com/,https://www.serbianmonitor.com/en/chinas-minth-to-invest-e870-million-in-ev-parts-factory-in-indija/,https://www.serbianmonitor.com/en/chinas-minth-to-invest-e870-million-in-ev-parts-factory-in-indija/,https://www.serbianmonitor.com/en/chinas-minth-to-invest-e870-million-in-ev-parts-factory-in-indija/,https://www.hyundai.com/worldwide/en/newsroom/detail/hli-green-power-celebrates-grand-opening-0000000620,https://www.serbianmonitor.com/en/chinas-minth-to-invest-e870-million-in-ev-parts-factory-in-indija/,https://www.hyundai.com/worldwide/en/newsroom/detail/hli-green-power-celebrates-grand-opening-0000000620,https://www.serbianmonitor.com/en/chinas-minth-to-invest-e870-million-in-ev-parts-factory-in-indija/,,Announced only
EV,HAREV0118,Welling,China,Completed,Mexico,Monterrey (Nuevo León),2025,2025,EV,Manufacturing,900,0,0,0,,https://www.wellingmotor.com/en,https://mp.weixin.qq.com/s/P81T-yBJSLpc4L_E1-oiNA,https://mp.weixin.qq.com/s/P81T-yBJSLpc4L_E1-oiNA,https://www.pvtime.org/99-billion-dollars-hiuv-to-invest-in-polymer-film-plant-in-vietnam/,https://www.posco.co.kr/homepage/docs/eng7/jsp/news/news/s91a6000010v.jsp?idx=27053,https://mp.weixin.qq.com/s/P81T-yBJSLpc4L_E1-oiNA,https://mp.weixin.qq.com/s/P81T-yBJSLpc4L_E1-oiNA,https://mp.weixin.qq.com/s/MoJfUql70_quZpEg2nGi1A,,Operational
EV,HAREV0119,Yadea,China,Completed,Thailand,Samut Prakan,2025,2025,EV,Manufacturing,870,0,0,0,,https://yadea.com/,https://gzstv.com/a/8fff0556a5da45f087cc8eae3eda2259,https://www.khaosodenglish.com/news/business/2025/10/08/yadea-targets-thailand-as-asean-ev-motorcycle-production-hub/?utm_source=chatgpt.com,Investment value not publicly disclosed,,https://gzstv.com/a/8fff0556a5da45f087cc8eae3eda2259,https://gzstv.com/a/8fff0556a5da45f087cc8eae3eda2259,https://www.khaosodenglish.com/news/business/2025/10/08/yadea-targets-thailand-as-asean-ev-motorcycle-production-hub/?utm_source=chatgpt.com,,Operational
EV,EV57,BMW Group,Germany,Under Construction,Mexico,San Luis Potosí (San Luis Potosí),2023,2025,EV,Manufacturing,870,0,0,0,,https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi,https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi,https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi,https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi,,https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi,https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi (year only),https://www.press.bmwgroup.com/global/article/detail/T0407189EN/bmw-group-expands-its-mexican-plant-by-an-additional-eur-800-million-and-creates-1-000-new-jobs-in-san-luis-potosi,,Under construction
EV,EV59,Stellantis,Netherlands,Operational,Spain,Vigo (Galicia),2022,2024,EV,Manufacturing,800,0,0,0,,https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant,https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant,https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant,https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant,,https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant,https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant (year only),https://www.media.stellantis.com/em-en/corporate-communications/press/stellantis-announces-investment-in-vigo-plant,,Operational
EV,New_Honda_CN1,Honda,Japan,Operational,China,Wuhan (Hubei),2022,2024,EV,Manufacturing,785,0,1,1,Dongfeng (China),https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,https://global.honda/en/newsroom/news/2022/c220106eng.html,Operational
EV,EV60,BMW Group (Mini),Germany,Under Construction,United Kingdom,Oxford (Oxfordshire),2023,N/A,EV,Manufacturing,770,0,0,0,,https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models,https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models,https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models,https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models,,https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models,https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models (year only),https://www.press.bmwgroup.com/global/article/detail/T0413232EN/the-future-is-electric:-mini-plant-oxford-ready-for-the-next-generation-of-all-electric-mini-models,,Under construction
EV,New_Volkswagen_MX1,Volkswagen,Germany,Under Construction,Mexico,Cuautlancingo (Puebla),2023,N/A,EV,Manufacturing,763.5,0,0,0,,https://www.vw.com.mx,https://mexiconewsdaily.com/business/volkswagen-to-manufacture-electric-vehicles-in-mexico/,https://mexico-now.com/volkswagen-to-invest-us763-million-to-produce-electric-vehicles-in-puebla/,https://mexico-now.com/volkswagen-to-invest-us763-million-to-produce-electric-vehicles-in-puebla/,https://www.vw.com.mx,https://electrek.co/2023/11/14/volkswagen-plans-electric-vehicles-mexico/,,https://www.vw.com.mx,,Under construction
EV,New_Ford_CN1,Ford,United States,Cancelled,China,China (site TBD),2017,N/A,EV,Manufacturing,756,0,1,1,Anhui Zotye (China),https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,https://cnevpost.com/2021/02/04/ford-terminates-agreement-to-build-new-energy-joint-venture-with-zotye/,https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,,https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,https://www.reuters.com/article/us-ford-motor-china-electric-vehicle/ford-chinas-zotye-auto-invest-756-million-in-electric-vehicle-jv-idUSKBN1D81L4,Ceased operations
EV,HAREV0019,Greatwall Motor,China,Completed,Brazil,Iracemápolis (São Paulo),2021,2025,EV,Manufacturing,720,0,0,0,,https://www.gwm-global.com/,https://www.gwm-global.com/news/3403758.html,https://www.gwm-global.com/news/3401623.html,https://www.forumchinaplp.org.mo/en/economic_trade/view/8266,,https://www.gwm-global.com/news/3401623.html,https://www.gwm-global.com/news/3403758.html,https://baijiahao.baidu.com/s?id=1862437884662414744&wfr=spider&for=pc,,Operational
EV,HAREV0002,Geely (LEVC),China,Completed,United Kingdom,Coventry (West Midlands),2015,2017,EV,Manufacturing,640,0,0,0,,https://www.levc.com/,https://www.bbc.com/news/uk-england-coventry-warwickshire-39343519,https://www.bbc.com/news/uk-england-coventry-warwickshire-39343519,https://www.investwestmidlands.com/set-up-in-west-midlands/case-studies/london-electric-vehicle-company-levc/,,https://www.automotiveworld.com/news-releases/geely-invest-250m-new-london-taxi-develop-next-generation-green-cab/?utm_source=chatgpt.com,https://www.bbc.com/news/uk-england-coventry-warwickshire-39343519,https://www.bbc.com/news/uk-england-coventry-warwickshire-39343519,,Operational
EV,HAREV0013,Greatwall Motor,China,Completed,Thailand,Rayong,2020,2021,EV,Manufacturing,625,0,0,0,,https://www.gwm-global.com/,https://www.gwm-global.com/news/3401476.html,https://www.just-auto.com/news/gwm-to-start-thai-ev-production/?cf-view,https://www.just-auto.com/news/gwm-to-start-thai-ev-production/?cf-view,,https://www.gwm-global.com/news/1155959.html,https://www.gwm-global.com/news/3401476.html,https://www.just-auto.com/news/gwm-to-start-thai-ev-production/?cf-view,,Operational
EV,EV66,BYD,China,Announced,Mexico,TBD,2024,N/A,EV,Manufacturing,600,0,0,0,,https://www.reuters.com/world/americas/byd-considers-mexico-plant-1-billion-investment-2024-02-22/,https://www.reuters.com/world/americas/byd-considers-mexico-plant-1-billion-investment-2024-02-22/,https://www.reuters.com/world/americas/byd-considers-mexico-plant-1-billion-investment-2024-02-22/,https://www.reuters.com/world/americas/byd-considers-mexico-plant-1-billion-investment-2024-02-22/,,https://www.reuters.com/world/americas/byd-considers-mexico-plant-1-billion-investment-2024-02-22/,"https://finance.sina.com.cn/roll/2025-01-23/doc-inefykku7832583.shtml, http://www.mg-crown.com/uploadfile/202406/04967fd31a28d9.pdf",https://www.reuters.com/world/americas/byd-considers-mexico-plant-1-billion-investment-2024-02-22/,,Announced only
EV,New_Renault_IN1,Renault,France,Completed,India,Chennai (Tamil Nadu),2023,2024,EV,Manufacturing,600,0,0,0,,https://www.renaultgroup.com/en/group/locations/chennai-plant/,https://www.renaultgroup.com/en/group/locations/chennai-plant/,https://www.carnbikecafe.com/news/Cars/renault-to-invest-600-million-in-india-for-new-suvs-and-exports,https://media.reultgroup.com/reult-group-strengthens-its-presence-in-india-to-support-its-intertiol-ambitions/?lang=eng,https://www.reultgroup.com/en/group/locations/cheni-plant/,https://media.reultgroup.com/reult-group-strengthens-its-presence-in-india-to-support-its-intertiol-ambitions/?lang=eng,https://www.businesstoday.in/auto/story/why-toyota-is-building-its-third-plant-in-india-530998-2026-05-12,https://www.renaultgroup.com/en/group/locations/chennai-plant/,,Operational
EV,New_Kia_MX1,Kia,South Korea,Announced,Mexico,Pesquería (Nuevo León),2026,N/A,EV,Manufacturing,600,0,0,0,,https://www.kia.com/worldwide/main.do,https://mexiconewsdaily.com/business/kia-600m-nuevo-leon-ev-production/,https://mexiconewsdaily.com/business/kia-600m-nuevo-leon-ev-production/,https://mexiconewsdaily.com/business/kia-600m-nuevo-leon-ev-production/,https://www.kia.com/worldwide/main.do,https://mexiconewsdaily.com/business/kia-600m-nuevo-leon-ev-production/,https://mexiconewsdaily.com/business/kia-600m-nuevo-leon-ev-production/ (year only),https://www.kia.com/worldwide/main.do,,Announced only
EV,New_Stellantis_BR2,Stellantis - Porto Real,Netherlands,Commenced,Brazil,Porto Real (Rio de Janeiro),2024,2030,EV,Manufacturing,580,0,0,0,,https://diariodopoder.com.br/diario-motor/apos-goiana-e-betim-stellantis-aportara-r-3-bilhoes-em-porto-real-rj,https://diariodopoder.com.br/diario-motor/apos-goiana-e-betim-stellantis-aportara-r-3-bilhoes-em-porto-real-rj,https://diariodopoder.com.br/diario-motor/apos-goiana-e-betim-stellantis-aportara-r-3-bilhoes-em-porto-real-rj,https://diariodopoder.com.br/diario-motor/apos-goiana-e-betim-stellantis-aportara-r-3-bilhoes-em-porto-real-rj,https://istoedinheiro.com.br/stellantis-vai-investir-r-3-bilhoes-em-fabrica-da-citroen-ate-2030-no-rj,https://istoedinheiro.com.br/stellantis-vai-investir-r-3-bilhoes-em-fabrica-da-citroen-ate-2030-no-rj,https://istoedinheiro.com.br/stellantis-vai-investir-r-3-bilhoes-em-fabrica-da-citroen-ate-2030-no-rj,https://istoedinheiro.com.br/stellantis-vai-investir-r-3-bilhoes-em-fabrica-da-citroen-ate-2030-no-rj,,Under construction
EV,HAREV0030,Changan Auto,China,Completed,Thailand,Rayong,2023,2025,EV,Manufacturing,570,0,0,0,,https://www.globalchangan.com/,https://www.just-auto.com/news/changan-starts-nev-manufacturing-plant-operations-in-thailand/,https://www.just-auto.com/news/changan-starts-nev-manufacturing-plant-operations-in-thailand/,https://cnevpost.com/2025/12/27/changan-thailand-plant-ships-1st-export-cars-europe/,,https://www.reuters.com/business/autos-transportation/chinas-changan-auto-invest-285-mln-ev-facility-thailand-2023-04-20/,https://www.just-auto.com/news/changan-starts-nev-manufacturing-plant-operations-in-thailand/,https://www.just-auto.com/news/changan-starts-nev-manufacturing-plant-operations-in-thailand/,,Operational
EV,New_Nissan_BR1,Nissan - Complexo Industrial de Resende,Japan,Commenced,Brazil,Resende (Rio de Janeiro),2023,2025,EV,Manufacturing,570,0,0,0,,https://mecanicaonline.com.br/2025/11/nissan-celebra-25-anos-de-operacoes-no-brasil-e-inicia-nova-fase-com-investimento-de-r-28-bilhoes-em-resende/,https://www.cnnbrasil.com.br/auto/nissan-kait-2027-revelado-sucessor-do-kicks-play-e-rival-de-tera-pulse/,https://www.cnnbrasil.com.br/auto/nissan-kait-2027-revelado-sucessor-do-kicks-play-e-rival-de-tera-pulse/,https://global.nissannews.com/en/releases/nissan-celebrated-its-23rd-anniversary-in-brazil,https://global.nissannews.com/en/releases/nissan-celebrated-its-23rd-anniversary-in-brazil,https://global.nissannews.com/en/releases/nissan-celebrated-its-23rd-anniversary-in-brazil,https://global.nissannews.com/en/releases/nissan-celebrated-its-23rd-anniversary-in-brazil,https://mecanicaonline.com.br/2025/11/nissan-celebra-25-anos-de-operacoes-no-brasil-e-inicia-nova-fase-com-investimento-de-r-28-bilhoes-em-resende/,,Under construction
